"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"31",32,38,2.20696539922212,0.116968932221142,1.98363751047364,2.01815696271665,2.1269852667182,2.2048992965498,2.28469336654849,2.4028215942398,2.4420343619572
"32",33,39,2.2338762193224,0.111277300587051,2.02107341896925,2.05404643700626,2.15784777463878,2.23202878554187,2.30789084431217,2.42000783997112,2.4571775040917
"33",34,40,2.17403169245645,0.103642894329575,1.97561493927405,2.0064091871775,2.10325696345561,2.17238492075146,2.24301132726677,2.34727154539258,2.38180664453472
"34",35,41,2.10646609003666,0.0964484566887417,1.92164740843206,1.95037248051352,2.04063518476712,2.10499424922842,2.17069258111556,2.26758033109446,2.29964889991095
"35",36,42,2.04118988229413,0.0900330261019032,1.86851929757266,1.89539053683426,1.97976361044092,2.03986630616861,2.1011733541656,2.19150410653246,2.22138205601979
"36",37,43,2.11220928499546,0.087106042805497,1.94491198348212,1.97100368397081,2.05282275348031,2.11101200819154,2.17029068497246,2.25749893729728,2.2863104656208
"37",38,44,2.14359146115892,0.083376044698592,1.98327033792593,2.00831833331189,2.08678151120855,2.14251057402829,2.19922314879058,2.28255161789456,2.31005505940499
"38",39,45,2.13862236627805,0.0789379919576854,1.98668463953119,2.01045835652096,2.0848633726836,2.13765122657806,2.19132272817139,2.27009904137405,2.29607890486926
"39",40,46,2.10357066386895,0.0741872172704363,1.96066014497729,1.98304900485172,2.05306814625912,2.10269860103784,2.1531225500248,2.22706702419405,2.25143696605786
"40",41,47,2.09343504352279,0.0702115578717143,1.95806669125749,1.97930147125916,2.04565995041871,2.09265015584326,2.14035453197869,2.21024595150424,2.23326378438171
